Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:45:24,---,---,---,---,---,---,
Estribor,05:45:47,636,5,23,4,---,---,
Estribor,05:46:13,635,6,24,1,---,---,
Estribor,05:46:37,636,7,35,3,---,---,
Estribor,05:47:06,---,---,---,---,---,---,
Estribor,05:47:32,---,---,---,---,---,---,
Estribor,05:47:58,638,7,---,---,---,---,
Estribor,05:48:26,---,---,---,---,---,---,
Estribor,05:48:52,---,---,---,---,---,---,
Estribor,05:49:17,636,9,---,---,---,---,
Estribor,05:49:45,---,---,---,---,---,---,
Estribor,05:50:11,639,1,28,1,---,---,
Estribor,05:50:41,---,---,---,---,---,---,
Estribor,05:51:04,636,7,30,6,---,---,
Estribor,05:51:32,637,5,30,0,---,---,
Estribor,05:51:57,636,9,29,7,---,---,
Estribor,05:52:25,636,9,---,---,---,---,
Estribor,05:52:50,636,8,30,1,---,---,
Estribor,05:53:20,---,---,---,---,---,---,
Estribor,05:53:42,637,6,29,8,---,---,
Estribor,05:54:08,636,8,---,---,---,---,
Estribor,05:54:34,637,8,29,8,---,---,
Estribor,05:54:58,638,0,30,1,---,---,
Estribor,05:55:26,---,---,---,---,---,---,
Estribor,05:55:49,636,2,---,---,---,---,
Estribor,05:56:17,---,---,---,---,---,---,
Estribor,05:56:44,---,---,---,---,---,---,
Estribor,05:57:07,638,6,---,---,---,---,
Estribor,05:57:33,---,---,---,---,---,---,
Estribor,05:57:57,640,8,---,---,---,---,
Estribor,05:58:25,---,---,---,---,---,---,
Estribor,05:58:51,---,---,---,---,---,---,
Estribor,05:59:16,---,---,---,---,---,---,
Estribor,05:59:39,638,3,---,---,---,---,
Estribor,06:00:06,---,---,---,---,---,---,
Estribor,06:00:33,---,---,---,---,---,---,
Estribor,06:00:59,---,---,---,---,---,---,
Estribor,06:01:25,---,---,---,---,---,---,
Estribor,06:01:50,636,9,30,0,---,---,
Estribor,06:02:15,638,2,28,6,---,---,
Estribor,06:02:46,---,---,---,---,---,---,
Estribor,06:03:13,---,---,---,---,---,---,
Estribor,06:03:41,---,---,---,---,---,---,
Estribor,06:04:11,---,---,---,---,---,---,
Estribor,06:04:39,---,---,---,---,---,---,
Estribor,06:05:06,---,---,---,---,---,---,
Estribor,06:05:29,637,2,29,4,---,---,
Estribor,06:05:56,---,---,---,---,---,---,
Estribor,06:06:24,---,---,---,---,---,---,
Estribor,06:06:50,---,---,---,---,---,---,
Estribor,06:07:17,---,---,---,---,---,---,
Estribor,06:07:45,---,---,---,---,---,---,
Estribor,06:08:08,637,4,---,---,---,---,
Estribor,06:08:36,---,---,---,---,---,---,
Estribor,06:09:04,---,---,---,---,---,---,
Estribor,06:09:28,636,9,29,3,---,---,
Estribor,06:09:55,---,---,---,---,---,---,
Estribor,06:10:23,---,---,---,---,---,---,
Estribor,06:10:48,637,5,---,---,---,---,
Estribor,06:11:14,---,---,---,---,---,---,
Estribor,06:11:37,637,3,---,---,---,---,
Estribor,06:12:00,637,0,---,---,---,---,
Estribor,06:12:26,---,---,---,---,---,---,
Estribor,06:12:54,---,---,---,---,---,---,
Estribor,06:13:20,---,---,---,---,---,---,
Estribor,06:13:48,---,---,---,---,---,---,
Estribor,06:14:12,---,---,---,---,---,---,
Estribor,06:14:39,---,---,---,---,---,---,
Estribor,06:15:06,---,---,---,---,---,---,
Estribor,06:15:32,---,---,---,---,---,---,
Estribor,06:15:56,639,1,---,---,---,---,
Estribor,06:16:23,638,3,---,---,---,---,
Estribor,06:16:49,---,---,---,---,---,---,
Estribor,06:17:18,---,---,---,---,---,---,
Estribor,06:17:41,636,9,---,---,---,---,
Estribor,06:18:07,---,---,---,---,---,---,
Estribor,06:18:35,---,---,---,---,---,---,
Estribor,06:19:01,---,---,---,---,---,---,
Estribor,06:19:26,636,7,---,---,---,---,
Estribor,06:19:52,638,4,---,---,---,---,
Estribor,06:20:20,---,---,---,---,---,---,
Estribor,06:20:45,642,4,---,---,---,---,
Estribor,06:21:15,---,---,---,---,---,---,
Estribor,06:21:43,---,---,---,---,---,---,
Estribor,06:22:11,---,---,---,---,---,---,
Estribor,06:22:39,---,---,---,---,---,---,
Estribor,06:23:01,637,5,---,---,---,---,
Estribor,06:23:27,637,1,---,---,---,---,
Estribor,06:23:53,---,---,---,---,---,---,
Estribor,06:24:21,---,---,---,---,---,---,
Estribor,06:24:46,642,6,---,---,---,---,
Estribor,06:25:09,637,9,---,---,---,---,
Estribor,06:25:38,---,---,---,---,---,---,
Estribor,06:26:06,---,---,---,---,---,---,
Estribor,06:26:31,643,3,---,---,---,---,
Estribor,06:26:57,---,---,---,---,---,---,
Estribor,06:27:22,---,---,---,---,---,---,
Estribor,06:27:48,639,6,---,---,---,---,
Estribor,06:28:13,640,7,---,---,---,---,
Estribor,06:28:43,---,---,---,---,---,---,
