Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,10:23:04,853,0,Off,---,---,---,
Capturas 1,10:23:31,852,8,---,---,---,---,
Capturas 1,10:23:56,852,4,On,---,---,---,
Capturas 1,10:24:21,852,1,On,---,---,---,
Capturas 1,10:24:48,852,2,Off,---,---,---,
Capturas 1,10:25:14,852,2,Off,---,---,---,
Capturas 1,10:25:44,---,---,---,---,---,---,
Capturas 1,10:26:10,852,1,Off,---,---,---,
Capturas 1,10:26:38,---,---,---,---,---,---,
Capturas 1,10:27:01,852,8,---,---,---,---,
Capturas 1,10:27:28,---,---,---,---,---,---,
Capturas 1,10:27:56,---,---,---,---,---,---,
Capturas 1,10:28:21,852,9,On,---,---,---,
Capturas 1,10:28:45,852,8,Off,---,---,---,
Capturas 1,10:29:14,852,1,On,---,---,---,
Capturas 1,10:29:40,852,1,Off,---,---,---,
Capturas 1,10:30:08,852,0,Off,---,---,---,
Capturas 1,10:30:37,852,2,---,---,---,---,
Capturas 1,10:31:06,---,---,---,---,---,---,
Capturas 1,10:31:34,---,---,---,---,---,---,
Capturas 1,10:32:01,---,---,---,---,---,---,
Capturas 1,10:32:26,851,8,Off,---,---,---,
Capturas 1,10:32:53,856,5,---,---,---,---,
Capturas 1,10:33:18,852,8,On,---,---,---,
Capturas 1,10:33:47,852,9,On,---,---,---,
Capturas 1,10:34:18,---,---,---,---,---,---,
Capturas 1,10:34:47,---,---,---,---,---,---,
Capturas 1,10:35:14,853,1,---,---,---,---,
Capturas 1,10:35:35,852,7,Off,---,---,---,
Capturas 1,10:36:03,854,0,Off,---,---,---,
Capturas 1,10:36:29,853,5,Off,---,---,---,
Capturas 1,10:36:53,853,5,---,---,---,---,
Capturas 1,10:37:18,853,3,On,---,---,---,
Capturas 1,10:37:43,853,7,Off,---,---,---,
Capturas 1,10:38:12,854,8,---,---,---,---,
Capturas 1,10:38:39,854,5,On,---,---,---,
Capturas 1,10:39:07,853,7,On,---,---,---,
Capturas 1,10:39:33,853,4,---,---,---,---,
Capturas 1,10:40:00,855,1,---,---,---,---,
Capturas 1,10:40:24,855,2,On,---,---,---,
Capturas 1,10:40:49,850,2,Off,---,---,---,
Capturas 1,10:41:18,---,---,---,---,---,---,
Capturas 1,10:41:45,---,---,---,---,---,---,
Capturas 1,10:42:14,---,---,---,---,---,---,
Capturas 1,10:42:36,---,---,---,---,---,---,
Capturas 1,10:43:01,683,2,Off,---,---,---,
Capturas 1,10:43:26,654,2,Off,---,---,---,
Capturas 1,10:43:51,626,3,Off,---,---,---,
Capturas 1,10:44:16,596,9,Off,---,---,---,
Capturas 1,10:44:41,565,9,Off,---,---,---,
Capturas 1,10:45:06,534,0,Off,---,---,---,
Capturas 1,10:45:31,502,4,Off,---,---,---,
Capturas 1,10:45:56,471,4,Off,---,---,---,
Capturas 1,10:46:21,437,6,Off,---,---,---,
Capturas 1,10:46:47,404,2,Off,---,---,---,
Capturas 1,10:47:12,369,6,Off,---,---,---,
Capturas 1,10:47:37,331,9,Off,---,---,---,
Capturas 1,10:48:02,297,9,Off,---,---,---,
Capturas 1,10:48:27,---,Off,---,---,---,---,
Capturas 1,10:48:52,243,6,Off,---,---,---,
Capturas 1,10:49:17,219,1,Off,---,---,---,
Capturas 1,10:49:42,197,8,Off,---,---,---,
Capturas 1,10:50:07,180,1,Off,---,---,---,
Capturas 1,10:50:32,163,1,Off,---,---,---,
Capturas 1,10:50:57,149,0,Off,---,---,---,
Capturas 1,10:51:23,144,2,Off,---,---,---,
Capturas 1,10:51:51,143,8,Off,---,---,---,
Capturas 1,10:52:20,137,4,On,---,---,---,
Capturas 1,10:52:47,119,7,Off,---,---,---,
Capturas 1,10:53:15,105,7,Off,---,---,---,
Capturas 1,10:53:43,102,9,Off,---,---,---,
Capturas 1,10:54:12,77,1,On,---,---,---,
Capturas 1,10:54:43,---,---,---,---,---,---,
Capturas 1,10:55:08,70,5,Off,---,---,---,
Capturas 1,10:55:36,69,2,Off,---,---,---,
Capturas 1,10:56:04,57,5,Off,---,---,---,
Capturas 1,10:56:32,43,4,Off,---,---,---,
Capturas 1,10:57:00,26,9,Off,---,---,---,
Capturas 1,10:57:32,---,---,---,---,---,---,
Capturas 1,10:58:02,---,---,---,---,---,---,
Capturas 1,10:58:31,---,---,---,---,---,---,
Capturas 1,10:58:56,7,1,Off,---,---,---,
Capturas 1,10:59:29,---,---,---,---,---,---,
Capturas 1,10:59:58,---,---,---,---,---,---,
Capturas 1,11:00:27,---,---,---,---,---,---,
Capturas 1,11:00:57,---,---,---,---,---,---,
Capturas 1,11:01:26,---,---,---,---,---,---,
Capturas 1,11:01:56,---,---,---,---,---,---,
Capturas 1,11:02:25,---,---,---,---,---,---,
Capturas 1,11:02:54,---,---,---,---,---,---,
Capturas 1,11:03:19,7,3,Off,---,---,---,
Capturas 1,11:03:47,5,3,Off,---,---,---,
Capturas 1,11:04:20,---,---,---,---,---,---,
Capturas 1,11:04:49,---,---,---,---,---,---,
Capturas 1,11:05:18,---,---,---,---,---,---,
Capturas 1,11:05:48,---,---,---,---,---,---,
Capturas 1,11:06:17,---,---,---,---,---,---,
