Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:05:10,---,---,---,---,---,---,
Estribor,06:05:31,589,7,34,3,---,---,
Estribor,06:05:58,---,---,---,---,---,---,
Estribor,06:06:24,---,---,---,---,---,---,
Estribor,06:06:49,---,---,---,---,---,---,
Estribor,06:07:11,596,0,32,2,---,---,
Estribor,06:07:34,589,6,36,1,---,---,
Estribor,06:07:59,590,4,35,5,---,---,
Estribor,06:08:25,590,3,35,1,---,---,
Estribor,06:08:47,590,4,36,1,---,---,
Estribor,06:09:16,---,---,---,---,---,---,
Estribor,06:09:39,590,5,34,8,---,---,
Estribor,06:10:03,590,2,34,6,---,---,
Estribor,06:10:26,590,6,35,9,---,---,
Estribor,06:10:53,---,---,---,---,---,---,
Estribor,06:11:14,591,0,35,1,---,---,
Estribor,06:11:39,591,1,---,---,---,---,
Estribor,06:12:03,595,7,33,7,---,---,
Estribor,06:12:26,590,2,35,8,---,---,
Estribor,06:12:50,590,3,---,---,---,---,
Estribor,06:13:12,591,2,36,3,---,---,
Estribor,06:13:37,590,8,---,---,---,---,
Estribor,06:13:58,590,5,34,1,---,---,
Estribor,06:14:22,590,2,34,7,---,---,
Estribor,06:14:45,590,4,34,8,---,---,
Estribor,06:15:08,590,7,35,0,---,---,
Estribor,06:15:36,---,---,---,---,---,---,
Estribor,06:16:04,---,---,---,---,---,---,
Estribor,06:16:29,---,---,---,---,---,---,
Estribor,06:16:50,590,9,33,1,---,---,
Estribor,06:17:14,591,6,32,6,---,---,
Estribor,06:17:37,590,9,31,5,---,---,
Estribor,06:18:05,---,---,---,---,---,---,
Estribor,06:18:26,593,2,32,4,---,---,
Estribor,06:18:51,590,7,32,4,---,---,
Estribor,06:19:15,590,9,31,0,---,---,
Estribor,06:19:38,590,2,32,9,---,---,
Estribor,06:20:01,591,8,32,1,---,---,
Estribor,06:20:26,591,1,---,---,---,---,
Estribor,06:20:52,---,---,---,---,---,---,
Estribor,06:21:13,590,4,---,---,---,---,
Estribor,06:21:37,590,9,30,8,---,---,
Estribor,06:22:00,590,8,32,1,---,---,
Estribor,06:22:24,590,8,31,1,---,---,
Estribor,06:22:47,590,9,29,7,---,---,
Estribor,06:23:12,590,3,31,5,---,---,
Estribor,06:23:35,590,8,32,8,---,---,
Estribor,06:23:59,590,9,31,2,---,---,
Estribor,06:24:23,590,7,32,2,---,---,
Estribor,06:24:50,---,---,---,---,---,---,
Estribor,06:25:11,590,9,33,6,---,---,
Estribor,06:25:35,590,9,33,4,---,---,
Estribor,06:25:58,590,5,33,3,---,---,
Estribor,06:26:22,590,8,32,5,---,---,
Estribor,06:26:49,---,---,---,---,---,---,
Estribor,06:27:14,---,---,---,---,---,---,
Estribor,06:27:35,591,0,30,7,---,---,
Estribor,06:27:59,590,0,32,1,---,---,
Estribor,06:28:22,590,9,32,2,---,---,
Estribor,06:28:46,591,2,31,0,---,---,
Estribor,06:29:09,590,7,31,0,---,---,
Estribor,06:29:36,591,1,30,8,---,---,
Estribor,06:29:59,590,8,30,3,---,---,
Estribor,06:30:24,591,2,29,5,---,---,
Estribor,06:30:48,590,8,31,6,---,---,
Estribor,06:31:12,590,8,29,2,---,---,
Estribor,06:31:35,591,2,31,1,---,---,
Estribor,06:31:59,590,5,31,4,---,---,
Estribor,06:32:22,590,3,31,5,---,---,
Estribor,06:32:46,592,4,32,2,---,---,
Estribor,06:33:10,601,4,32,8,---,---,
Estribor,06:33:33,610,2,32,4,---,---,
Estribor,06:34:02,---,---,---,---,---,---,
Estribor,06:34:24,623,9,33,0,---,---,
Estribor,06:34:47,626,8,34,1,---,---,
Estribor,06:35:11,617,8,---,---,---,---,
Estribor,06:35:36,627,3,32,7,---,---,
Estribor,06:36:04,---,---,---,---,---,---,
Estribor,06:36:30,---,---,---,---,---,---,
Estribor,06:36:51,626,4,32,1,---,---,
Estribor,06:37:17,626,7,31,1,---,---,
Estribor,06:37:40,626,7,32,5,---,---,
Estribor,06:38:04,626,4,32,2,---,---,
Estribor,06:38:27,627,0,32,6,---,---,
Estribor,06:38:50,626,3,31,0,---,---,
Estribor,06:39:14,626,7,32,3,---,---,
Estribor,06:39:43,---,---,---,---,---,---,
Estribor,06:40:05,627,1,31,9,---,---,
Estribor,06:40:29,626,8,32,0,---,---,
Estribor,06:40:52,626,8,32,9,---,---,
Estribor,06:41:22,---,---,---,---,---,---,
Estribor,06:41:43,625,7,33,7,---,---,
Estribor,06:42:07,626,2,31,5,---,---,
Estribor,06:42:33,626,3,---,---,---,---,
Estribor,06:42:56,626,5,---,---,---,---,
Estribor,06:43:19,626,3,31,1,---,---,
Estribor,06:43:43,626,7,31,7,---,---,
Estribor,06:44:09,627,6,---,---,---,---,
Estribor,06:44:30,626,6,31,3,---,---,
Estribor,06:44:54,626,5,29,8,---,---,
Estribor,06:45:17,626,9,29,8,---,---,
Estribor,06:45:42,627,5,30,5,---,---,
Estribor,06:46:08,626,4,---,---,---,---,
Estribor,06:46:31,628,2,29,1,---,---,
Estribor,06:46:55,626,2,29,5,---,---,
Estribor,06:47:20,626,6,30,8,---,---,
Estribor,06:47:43,626,2,31,7,---,---,
