Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,10:22:42,---,---,---,---,---,---,
Starboard Door Heel,10:23:08,664,9,---,---,---,---,
Starboard Door Heel,10:23:34,664,9,---,---,---,---,
Starboard Door Heel,10:24:02,666,9,---,---,---,---,
Starboard Door Heel,10:24:29,---,---,---,---,---,---,
Starboard Door Heel,10:24:55,665,3,---,---,---,---,
Starboard Door Heel,10:25:25,---,---,---,---,---,---,
Starboard Door Heel,10:25:55,---,---,---,---,---,---,
Starboard Door Heel,10:26:20,664,9,---,---,---,---,
Starboard Door Heel,10:26:45,664,6,---,---,---,---,
Starboard Door Heel,10:27:12,664,7,---,---,---,---,
Starboard Door Heel,10:27:40,664,7,---,---,---,---,
Starboard Door Heel,10:28:08,664,6,---,---,---,---,
Starboard Door Heel,10:28:37,---,---,---,---,---,---,
Starboard Door Heel,10:29:02,664,3,---,---,---,---,
Starboard Door Heel,10:29:27,665,3,---,---,---,---,
Starboard Door Heel,10:29:55,664,9,---,---,---,---,
Starboard Door Heel,10:30:22,665,6,---,---,---,---,
Starboard Door Heel,10:30:50,664,6,---,---,---,---,
Starboard Door Heel,10:31:18,664,9,---,---,---,---,
Starboard Door Heel,10:31:49,---,---,---,---,---,---,
Starboard Door Heel,10:32:16,667,6,---,---,---,---,
Starboard Door Heel,10:32:45,---,---,---,---,---,---,
Starboard Door Heel,10:33:13,---,---,---,---,---,---,
Starboard Door Heel,10:33:38,666,1,---,---,---,---,
Starboard Door Heel,10:34:05,665,1,---,---,---,---,
Starboard Door Heel,10:34:31,665,5,---,---,---,---,
Starboard Door Heel,10:34:59,---,---,---,---,---,---,
Starboard Door Heel,10:35:24,664,8,---,---,---,---,
Starboard Door Heel,10:35:51,665,6,---,---,---,---,
Starboard Door Heel,10:36:16,664,9,---,---,---,---,
Starboard Door Heel,10:36:45,---,---,---,---,---,---,
Starboard Door Heel,10:37:11,665,3,---,---,---,---,
Starboard Door Heel,10:37:39,664,8,---,---,---,---,
Starboard Door Heel,10:38:08,---,---,---,---,---,---,
Starboard Door Heel,10:38:34,665,7,---,---,---,---,
Starboard Door Heel,10:39:02,665,4,---,---,---,---,
Starboard Door Heel,10:39:30,664,9,---,---,---,---,
Starboard Door Heel,10:40:01,---,---,---,---,---,---,
Starboard Door Heel,10:40:27,665,0,---,---,---,---,
Starboard Door Heel,10:40:53,665,2,---,---,---,---,
Starboard Door Heel,10:41:20,665,3,---,---,---,---,
Starboard Door Heel,10:41:46,664,7,---,---,---,---,
Starboard Door Heel,10:42:12,665,2,---,---,---,---,
Starboard Door Heel,10:42:42,---,---,---,---,---,---,
Starboard Door Heel,10:43:07,668,0,---,---,---,---,
Starboard Door Heel,10:43:37,---,---,---,---,---,---,
Starboard Door Heel,10:44:05,---,---,---,---,---,---,
Starboard Door Heel,10:44:32,---,---,---,---,---,---,
Starboard Door Heel,10:45:02,---,---,---,---,---,---,
Starboard Door Heel,10:45:30,---,---,---,---,---,---,
Starboard Door Heel,10:45:56,664,6,---,---,---,---,
Starboard Door Heel,10:46:26,---,---,---,---,---,---,
Starboard Door Heel,10:46:52,664,6,---,---,---,---,
Starboard Door Heel,10:47:20,664,9,---,---,---,---,
Starboard Door Heel,10:47:50,---,---,---,---,---,---,
Starboard Door Heel,10:48:15,665,1,---,---,---,---,
Starboard Door Heel,10:48:44,---,---,---,---,---,---,
Starboard Door Heel,10:49:08,665,3,---,---,---,---,
Starboard Door Heel,10:49:35,666,2,---,---,---,---,
Starboard Door Heel,10:50:03,---,---,---,---,---,---,
Starboard Door Heel,10:50:31,---,---,---,---,---,---,
Starboard Door Heel,10:50:56,665,1,---,---,---,---,
Starboard Door Heel,10:51:24,---,---,---,---,---,---,
Starboard Door Heel,10:51:52,---,---,---,---,---,---,
Starboard Door Heel,10:52:20,---,---,---,---,---,---,
Starboard Door Heel,10:52:45,665,9,---,---,---,---,
Starboard Door Heel,10:53:15,---,---,---,---,---,---,
Starboard Door Heel,10:53:39,665,1,---,---,---,---,
Starboard Door Heel,10:54:06,665,2,---,---,---,---,
Starboard Door Heel,10:54:32,665,4,---,---,---,---,
Starboard Door Heel,10:55:01,---,---,---,---,---,---,
Starboard Door Heel,10:55:26,665,6,---,---,---,---,
Starboard Door Heel,10:55:54,---,---,---,---,---,---,
Starboard Door Heel,10:56:19,664,8,---,---,---,---,
Starboard Door Heel,10:56:45,664,6,---,---,---,---,
Starboard Door Heel,10:57:10,664,7,---,---,---,---,
Starboard Door Heel,10:57:37,---,---,---,---,---,---,
Starboard Door Heel,10:58:05,---,---,---,---,---,---,
Starboard Door Heel,10:58:30,664,7,---,---,---,---,
Starboard Door Heel,10:58:58,---,---,---,---,---,---,
Starboard Door Heel,10:59:22,664,6,---,---,---,---,
Starboard Door Heel,10:59:48,665,4,---,---,---,---,
Starboard Door Heel,11:00:18,---,---,---,---,---,---,
Starboard Door Heel,11:00:45,---,---,---,---,---,---,
Starboard Door Heel,11:01:10,666,6,---,---,---,---,
Starboard Door Heel,11:01:39,---,---,---,---,---,---,
Starboard Door Heel,11:02:04,664,7,---,---,---,---,
Starboard Door Heel,11:02:32,---,---,---,---,---,---,
Starboard Door Heel,11:03:00,---,---,---,---,---,---,
Starboard Door Heel,11:03:25,665,2,---,---,---,---,
Starboard Door Heel,11:03:51,665,1,---,---,---,---,
Starboard Door Heel,11:04:16,665,4,---,---,---,---,
Starboard Door Heel,11:04:43,665,0,---,---,---,---,
Starboard Door Heel,11:05:11,---,---,---,---,---,---,
Starboard Door Heel,11:05:39,---,---,---,---,---,---,
Starboard Door Heel,11:06:03,666,1,---,---,---,---,
Starboard Door Heel,11:06:28,665,2,---,---,---,---,
Starboard Door Heel,11:06:56,665,3,---,---,---,---,
Starboard Door Heel,11:07:24,665,1,---,---,---,---,
Starboard Door Heel,11:07:55,---,---,---,---,---,---,
Starboard Door Heel,11:08:22,665,2,---,---,---,---,
Starboard Door Heel,11:08:50,665,1,---,---,---,---,
Starboard Door Heel,11:09:15,667,3,---,---,---,---,
Starboard Door Heel,11:09:46,---,---,---,---,---,---,
Starboard Door Heel,11:10:10,664,7,---,---,---,---,
Starboard Door Heel,11:10:41,---,---,---,---,---,---,
Starboard Door Heel,11:11:08,664,7,---,---,---,---,
Starboard Door Heel,11:11:34,665,4,---,---,---,---,
Starboard Door Heel,11:12:02,664,5,---,---,---,---,
Starboard Door Heel,11:12:30,666,5,---,---,---,---,
Starboard Door Heel,11:12:57,667,3,---,---,---,---,
Starboard Door Heel,11:13:28,---,---,---,---,---,---,
Starboard Door Heel,11:13:53,665,1,---,---,---,---,
Starboard Door Heel,11:14:19,665,2,---,---,---,---,
Starboard Door Heel,11:14:47,---,---,---,---,---,---,
Starboard Door Heel,11:15:12,665,6,---,---,---,---,
Starboard Door Heel,11:15:37,665,9,---,---,---,---,
Starboard Door Heel,11:16:05,668,2,---,---,---,---,
Starboard Door Heel,11:16:33,664,8,---,---,---,---,
Starboard Door Heel,11:17:03,---,---,---,---,---,---,
Starboard Door Heel,11:17:30,664,7,---,---,---,---,
Starboard Door Heel,11:17:55,664,9,---,---,---,---,
Starboard Door Heel,11:18:23,664,7,---,---,---,---,
Starboard Door Heel,11:18:54,---,---,---,---,---,---,
Starboard Door Heel,11:19:21,665,3,---,---,---,---,
Starboard Door Heel,11:19:48,665,4,---,---,---,---,
Starboard Door Heel,11:20:16,664,8,---,---,---,---,
Starboard Door Heel,11:20:43,664,9,---,---,---,---,
Starboard Door Heel,11:21:08,665,6,---,---,---,---,
Starboard Door Heel,11:21:34,664,9,---,---,---,---,
Starboard Door Heel,11:21:59,665,1,---,---,---,---,
Starboard Door Heel,11:22:26,666,0,---,---,---,---,
Starboard Door Heel,11:22:52,665,2,---,---,---,---,
Starboard Door Heel,11:23:20,665,1,---,---,---,---,
Starboard Door Heel,11:23:47,664,7,---,---,---,---,
Starboard Door Heel,11:24:17,---,---,---,---,---,---,
Starboard Door Heel,11:24:43,667,1,---,---,---,---,
Starboard Door Heel,11:25:12,---,---,---,---,---,---,
Starboard Door Heel,11:25:39,665,4,---,---,---,---,
Starboard Door Heel,11:26:03,669,3,---,---,---,---,
Starboard Door Heel,11:26:32,---,---,---,---,---,---,
Starboard Door Heel,11:26:57,666,9,---,---,---,---,
Starboard Door Heel,11:27:27,---,---,---,---,---,---,
Starboard Door Heel,11:27:52,665,3,---,---,---,---,
Starboard Door Heel,11:28:23,---,---,---,---,---,---,
Starboard Door Heel,11:28:48,665,2,---,---,---,---,
Starboard Door Heel,11:29:13,664,9,---,---,---,---,
Starboard Door Heel,11:29:41,665,2,---,---,---,---,
Starboard Door Heel,11:30:08,666,2,---,---,---,---,
