Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,09:59:22,---,---,---,---,---,---,
Estribor,09:59:46,594,1,---,---,---,---,
Estribor,10:00:11,594,8,---,---,---,---,
Estribor,10:00:35,595,3,---,---,---,---,
Estribor,10:01:00,595,1,---,---,---,---,
Estribor,10:01:24,595,2,42,2,---,---,
Estribor,10:01:50,596,1,26,7,---,---,
Estribor,10:02:21,---,---,---,---,---,---,
Estribor,10:02:45,---,---,---,---,---,---,
Estribor,10:03:10,620,5,---,---,---,---,
Estribor,10:03:34,621,7,---,---,---,---,
Estribor,10:03:59,624,1,---,---,---,---,
Estribor,10:04:25,621,1,---,---,---,---,
Estribor,10:04:50,621,3,---,---,---,---,
Estribor,10:05:15,621,7,---,---,---,---,
Estribor,10:05:40,621,8,---,---,---,---,
Estribor,10:06:07,621,0,---,---,---,---,
Estribor,10:06:32,621,5,---,---,---,---,
Estribor,10:06:55,625,9,27,8,---,---,
Estribor,10:07:23,621,9,---,---,---,---,
Estribor,10:07:47,621,5,32,2,---,---,
Estribor,10:08:13,621,5,28,9,---,---,
Estribor,10:08:40,620,8,---,---,---,---,
Estribor,10:09:07,---,---,---,---,---,---,
Estribor,10:09:31,620,9,---,---,---,---,
Estribor,10:09:56,621,4,---,---,---,---,
Estribor,10:10:21,621,1,---,---,---,---,
Estribor,10:10:46,621,4,---,---,---,---,
Estribor,10:11:10,622,9,---,---,---,---,
Estribor,10:11:35,622,2,---,---,---,---,
Estribor,10:12:02,623,2,---,---,---,---,
Estribor,10:12:27,622,2,27,6,---,---,
Estribor,10:12:54,622,6,---,---,---,---,
Estribor,10:13:19,621,8,---,---,---,---,
Estribor,10:13:44,621,4,28,2,---,---,
Estribor,10:14:10,621,4,---,---,---,---,
Estribor,10:14:35,621,5,---,---,---,---,
Estribor,10:15:02,---,---,---,---,---,---,
Estribor,10:15:26,620,2,27,7,---,---,
Estribor,10:15:52,620,8,---,---,---,---,
Estribor,10:16:18,621,6,---,---,---,---,
Estribor,10:16:43,621,6,28,9,---,---,
Estribor,10:17:09,624,2,---,---,---,---,
Estribor,10:17:35,622,2,26,7,---,---,
Estribor,10:18:02,621,8,---,---,---,---,
Estribor,10:18:27,621,6,---,---,---,---,
Estribor,10:18:51,624,1,---,---,---,---,
Estribor,10:19:16,621,6,---,---,---,---,
Estribor,10:19:41,621,7,---,---,---,---,
Estribor,10:20:06,621,6,---,---,---,---,
Estribor,10:20:30,621,7,---,---,---,---,
Estribor,10:20:56,622,5,---,---,---,---,
Estribor,10:21:23,---,---,---,---,---,---,
Estribor,10:21:48,622,5,---,---,---,---,
Estribor,10:22:13,622,6,---,---,---,---,
Estribor,10:22:36,622,3,26,4,---,---,
Estribor,10:23:02,621,9,27,4,---,---,
Estribor,10:23:28,620,7,---,---,---,---,
Estribor,10:23:52,621,7,26,6,---,---,
Estribor,10:24:19,619,9,26,7,---,---,
Estribor,10:24:46,619,2,---,---,---,---,
Estribor,10:25:11,619,0,---,---,---,---,
Estribor,10:25:38,618,5,---,---,---,---,
Estribor,10:26:03,620,7,---,---,---,---,
Estribor,10:26:28,620,2,30,3,---,---,
Estribor,10:26:53,620,8,28,4,---,---,
Estribor,10:27:20,621,9,---,---,---,---,
Estribor,10:27:48,---,---,---,---,---,---,
Estribor,10:28:13,621,7,---,---,---,---,
Estribor,10:28:37,621,5,31,0,---,---,
Estribor,10:29:03,621,7,29,9,---,---,
Estribor,10:29:35,---,---,---,---,---,---,
Estribor,10:30:00,623,3,---,---,---,---,
