Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,07:39:47,---,---,---,---,---,---,
Capturas 1,07:40:15,---,---,---,---,---,---,
Capturas 1,07:40:38,911,5,Off,---,---,---,
Capturas 1,07:41:05,911,3,Off,---,---,---,
Capturas 1,07:41:31,910,6,Off,---,---,---,
Capturas 1,07:41:58,911,2,Off,---,---,---,
Capturas 1,07:42:25,910,4,---,---,---,---,
Capturas 1,07:42:48,910,6,Off,---,---,---,
Capturas 1,07:43:15,910,9,Off,---,---,---,
Capturas 1,07:43:40,911,4,Off,---,---,---,
Capturas 1,07:44:05,910,3,Off,---,---,---,
Capturas 1,07:44:30,911,7,Off,---,---,---,
Capturas 1,07:44:56,910,3,Off,---,---,---,
Capturas 1,07:45:21,911,3,Off,---,---,---,
Capturas 1,07:45:46,910,5,Off,---,---,---,
Capturas 1,07:46:12,910,3,Off,---,---,---,
Capturas 1,07:46:37,911,2,Off,---,---,---,
Capturas 1,07:47:04,911,3,Off,---,---,---,
Capturas 1,07:47:29,911,1,Off,---,---,---,
Capturas 1,07:47:55,915,4,Off,---,---,---,
Capturas 1,07:48:20,927,5,Off,---,---,---,
Capturas 1,07:48:44,939,9,Off,---,---,---,
Capturas 1,07:49:09,946,1,Off,---,---,---,
Capturas 1,07:49:34,948,1,Off,---,---,---,
Capturas 1,07:49:59,948,2,Off,---,---,---,
Capturas 1,07:50:25,947,6,---,---,---,---,
Capturas 1,07:50:50,947,4,Off,---,---,---,
Capturas 1,07:51:14,947,5,Off,---,---,---,
Capturas 1,07:51:39,947,1,Off,---,---,---,
Capturas 1,07:52:04,947,3,Off,---,---,---,
Capturas 1,07:52:29,947,2,Off,---,---,---,
Capturas 1,07:52:55,947,0,Off,---,---,---,
Capturas 1,07:53:23,---,---,---,---,---,---,
Capturas 1,07:53:45,947,1,Off,---,---,---,
Capturas 1,07:54:10,950,0,Off,---,---,---,
Capturas 1,07:54:35,950,4,Off,---,---,---,
Capturas 1,07:55:01,949,9,Off,---,---,---,
Capturas 1,07:55:28,949,5,Off,---,---,---,
Capturas 1,07:55:53,947,8,Off,---,---,---,
Capturas 1,07:56:19,944,8,Off,---,---,---,
Capturas 1,07:56:47,---,---,---,---,---,---,
Capturas 1,07:57:13,---,---,---,---,---,---,
Capturas 1,07:57:38,828,2,Off,---,---,---,
Capturas 1,07:58:03,787,6,Off,---,---,---,
Capturas 1,07:58:28,751,8,Off,---,---,---,
Capturas 1,07:58:53,718,4,Off,---,---,---,
Capturas 1,07:59:18,688,2,Off,---,---,---,
Capturas 1,07:59:43,657,7,Off,---,---,---,
Capturas 1,08:00:08,625,2,Off,---,---,---,
Capturas 1,08:00:33,593,4,Off,---,---,---,
Capturas 1,08:00:58,563,4,Off,---,---,---,
Capturas 1,08:01:23,534,4,Off,---,---,---,
Capturas 1,08:01:48,501,2,Off,---,---,---,
Capturas 1,08:02:13,466,4,Off,---,---,---,
Capturas 1,08:02:38,431,2,Off,---,---,---,
Capturas 1,08:03:03,394,2,Off,---,---,---,
Capturas 1,08:03:28,354,7,Off,---,---,---,
Capturas 1,08:03:53,317,4,Off,---,---,---,
Capturas 1,08:04:19,283,1,Off,---,---,---,
Capturas 1,08:04:44,255,4,Off,---,---,---,
Capturas 1,08:05:09,232,5,Off,---,---,---,
Capturas 1,08:05:34,214,2,Off,---,---,---,
Capturas 1,08:05:59,198,8,Off,---,---,---,
Capturas 1,08:06:24,179,3,Off,---,---,---,
Capturas 1,08:06:49,162,9,Off,---,---,---,
Capturas 1,08:07:14,147,0,Off,---,---,---,
Capturas 1,08:07:39,145,9,Off,---,---,---,
Capturas 1,08:08:04,145,2,Off,---,---,---,
Capturas 1,08:08:32,138,8,Off,---,---,---,
Capturas 1,08:09:00,116,3,Off,---,---,---,
Capturas 1,08:09:28,107,9,Off,---,---,---,
Capturas 1,08:09:56,87,5,Off,---,---,---,
Capturas 1,08:10:24,61,0,Off,---,---,---,
Capturas 1,08:10:52,---,Off,---,---,---,---,
Capturas 1,08:11:20,66,2,Off,---,---,---,
Capturas 1,08:11:48,57,0,Off,---,---,---,
Capturas 1,08:12:16,31,2,Off,---,---,---,
Capturas 1,08:12:44,28,6,Off,---,---,---,
