Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,06:04:41,---,---,---,---,---,---,
Babor,06:05:11,---,---,---,---,---,---,
Babor,06:05:40,---,---,---,---,---,---,
Babor,06:06:05,745,4,37,2,---,---,
Babor,06:06:29,759,8,---,---,---,---,
Babor,06:06:59,---,---,---,---,---,---,
Babor,06:07:21,758,4,---,---,---,---,
Babor,06:07:48,---,---,---,---,---,---,
Babor,06:08:12,---,---,---,---,---,---,
Babor,06:08:35,---,---,---,---,---,---,
Babor,06:09:03,---,---,---,---,---,---,
Babor,06:09:26,758,4,---,---,---,---,
Babor,06:09:53,---,---,---,---,---,---,
Babor,06:10:18,---,---,---,---,---,---,
Babor,06:10:42,758,7,---,---,---,---,
Babor,06:11:06,758,6,---,---,---,---,
Babor,06:11:34,---,---,---,---,---,---,
Babor,06:12:00,---,---,---,---,---,---,
Babor,06:12:24,758,9,---,---,---,---,
Babor,06:12:48,759,4,---,---,---,---,
Babor,06:13:13,759,6,---,---,---,---,
Babor,06:13:40,---,---,---,---,---,---,
Babor,06:14:01,---,---,---,---,---,---,
Babor,06:14:25,758,8,---,---,---,---,
Babor,06:14:48,758,6,---,---,---,---,
Babor,06:15:14,---,---,---,---,---,---,
Babor,06:15:39,758,7,---,---,---,---,
Babor,06:16:02,758,7,---,---,---,---,
Babor,06:16:25,758,5,52,4,---,---,
Babor,06:16:50,760,2,---,---,---,---,
Babor,06:17:15,---,---,---,---,---,---,
Babor,06:17:38,757,9,---,---,---,---,
Babor,06:18:04,758,4,---,---,---,---,
Babor,06:18:25,758,3,---,---,---,---,
Babor,06:18:50,760,1,---,---,---,---,
Babor,06:19:18,---,---,---,---,---,---,
Babor,06:19:40,759,1,---,---,---,---,
Babor,06:20:03,757,7,---,---,---,---,
Babor,06:20:31,757,2,---,---,---,---,
Babor,06:20:54,760,5,---,---,---,---,
Babor,06:21:21,---,---,---,---,---,---,
Babor,06:21:44,757,0,---,---,---,---,
Babor,06:22:09,757,7,---,---,---,---,
Babor,06:22:34,---,---,---,---,---,---,
Babor,06:22:58,762,0,---,---,---,---,
Babor,06:23:21,757,9,---,---,---,---,
Babor,06:23:45,757,2,---,---,---,---,
Babor,06:24:08,757,3,---,---,---,---,
Babor,06:24:31,756,7,---,---,---,---,
Babor,06:24:55,758,2,---,---,---,---,
Babor,06:25:21,---,---,---,---,---,---,
Babor,06:25:48,---,---,---,---,---,---,
Babor,06:26:16,---,---,---,---,---,---,
Babor,06:26:40,---,---,---,---,---,---,
Babor,06:27:03,758,6,---,---,---,---,
Babor,06:27:27,---,---,---,---,---,---,
Babor,06:27:52,758,6,---,---,---,---,
Babor,06:28:14,758,6,---,---,---,---,
Babor,06:28:39,---,---,---,---,---,---,
Babor,06:29:03,---,---,---,---,---,---,
Babor,06:29:25,763,4,---,---,---,---,
Babor,06:29:50,768,2,---,---,---,---,
Babor,06:30:15,768,5,---,---,---,---,
Babor,06:30:39,768,7,---,---,---,---,
Babor,06:31:04,767,9,---,---,---,---,
Babor,06:31:33,---,---,---,---,---,---,
Babor,06:31:54,769,7,---,---,---,---,
Babor,06:32:21,---,---,---,---,---,---,
Babor,06:32:46,768,5,---,---,---,---,
Babor,06:33:09,768,8,---,---,---,---,
Babor,06:33:37,---,---,---,---,---,---,
Babor,06:34:01,768,9,---,---,---,---,
Babor,06:34:23,768,7,---,---,---,---,
Babor,06:34:47,---,---,---,---,---,---,
Babor,06:35:09,769,2,---,---,---,---,
Babor,06:35:33,768,4,---,---,---,---,
Babor,06:35:56,774,7,---,---,---,---,
Babor,06:36:19,768,8,---,---,---,---,
Babor,06:36:43,768,9,---,---,---,---,
Babor,06:37:11,---,---,---,---,---,---,
Babor,06:37:55,768,7,---,---,---,---,
Babor,06:40:06,772,5,---,---,---,---,
Babor,06:43:16,---,---,---,---,---,---,
Babor,06:45:25,768,9,---,---,---,---,
Babor,06:48:05,769,7,---,---,---,---,
Babor,06:51:15,---,---,---,---,---,---,
Babor,06:53:27,---,---,---,---,---,---,
Babor,06:56:32,804,1,---,---,---,---,
Babor,06:58:43,799,7,---,---,---,---,
Babor,07:01:22,800,5,---,---,---,---,
Babor,07:04:04,---,---,---,---,---,---,
Babor,07:07:12,---,---,---,---,---,---,
Babor,07:10:17,840,2,---,---,---,---,
Babor,07:13:25,846,6,---,---,---,---,
Babor,07:16:32,840,7,---,---,---,---,
Babor,07:20:08,841,9,---,---,---,---,
Babor,07:23:16,841,2,---,---,---,---,
Babor,07:27:19,845,2,---,---,---,---,
Babor,07:29:59,842,0,---,---,---,---,
Babor,07:30:18,---,---,---,---,---,---,
Babor,07:30:41,846,9,---,---,---,---,
Babor,07:31:06,---,---,---,---,---,---,
Babor,07:31:30,843,2,---,---,---,---,
Babor,07:31:55,841,3,---,---,---,---,
Babor,07:32:21,---,---,---,---,---,---,
Babor,07:32:44,842,7,---,---,---,---,
Babor,07:33:11,---,---,---,---,---,---,
Babor,07:33:34,---,---,---,---,---,---,
Babor,07:33:56,843,0,---,---,---,---,
Babor,07:34:21,842,0,---,---,---,---,
Babor,08:37:12,830,7,40,4,---,---,
Babor,08:39:10,830,7,---,---,---,---,
Babor,08:39:33,830,4,46,7,---,---,
Babor,08:39:58,830,4,---,---,---,---,
Babor,08:40:23,829,9,---,---,---,---,
Babor,08:40:52,---,---,---,---,---,---,
Babor,08:41:14,828,4,---,---,---,---,
Babor,08:41:41,---,---,---,---,---,---,
Babor,08:42:09,---,---,---,---,---,---,
Babor,08:42:35,---,---,---,---,---,---,
Babor,08:43:01,---,---,---,---,---,---,
Babor,08:43:28,827,7,---,---,---,---,
Babor,08:43:53,---,---,---,---,---,---,
Babor,08:44:16,831,1,---,---,---,---,
Babor,08:44:43,---,---,---,---,---,---,
Babor,08:45:06,830,2,---,---,---,---,
Babor,08:45:31,830,7,---,---,---,---,
Babor,08:45:59,---,---,---,---,---,---,
Babor,08:46:26,---,---,---,---,---,---,
Babor,08:46:48,830,9,---,---,---,---,
Babor,08:47:14,---,---,---,---,---,---,
Babor,08:47:42,---,---,---,---,---,---,
Babor,08:48:05,---,---,---,---,---,---,
Babor,08:48:28,832,9,---,---,---,---,
Babor,08:48:53,830,3,---,---,---,---,
Babor,08:49:19,830,2,49,7,---,---,
Babor,08:49:47,831,0,---,---,---,---,
Babor,08:50:13,830,3,---,---,---,---,
Babor,08:50:37,830,8,---,---,---,---,
Babor,08:51:01,831,7,---,---,---,---,
Babor,08:51:26,---,---,---,---,---,---,
Babor,08:51:49,829,0,---,---,---,---,
Babor,08:52:17,---,---,---,---,---,---,
Babor,08:52:41,---,---,---,---,---,---,
Babor,08:53:05,829,6,---,---,---,---,
Babor,08:53:29,831,2,---,---,---,---,
Babor,08:53:54,831,1,---,---,---,---,
Babor,08:54:17,831,4,---,---,---,---,
Babor,08:54:42,---,---,---,---,---,---,
Babor,08:55:06,830,5,---,---,---,---,
Babor,08:55:29,831,2,---,---,---,---,
Babor,08:55:54,---,---,---,---,---,---,
Babor,08:56:18,---,---,---,---,---,---,
Babor,08:56:39,829,8,---,---,---,---,
Babor,08:57:06,---,---,---,---,---,---,
Babor,08:57:32,---,---,---,---,---,---,
Babor,08:57:54,828,5,---,---,---,---,
Babor,08:58:17,830,1,---,---,---,---,
