Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:57:54,---,---,---,---,---,---,
Estribor,05:58:18,---,---,---,---,---,---,
Estribor,05:58:41,767,6,---,---,---,---,
Estribor,05:59:08,---,---,---,---,---,---,
Estribor,05:59:36,---,---,---,---,---,---,
Estribor,06:00:03,---,---,---,---,---,---,
Estribor,06:00:31,---,---,---,---,---,---,
Estribor,06:00:58,---,---,---,---,---,---,
Estribor,06:01:21,765,8,---,---,---,---,
Estribor,06:01:49,---,---,---,---,---,---,
Estribor,06:02:17,---,---,---,---,---,---,
Estribor,06:02:44,---,---,---,---,---,---,
Estribor,06:03:05,767,5,---,---,---,---,
Estribor,06:03:33,---,---,---,---,---,---,
Estribor,06:03:59,767,4,---,---,---,---,
Estribor,06:04:23,768,2,---,---,---,---,
Estribor,06:04:49,---,---,---,---,---,---,
Estribor,06:05:17,---,---,---,---,---,---,
Estribor,06:05:41,767,5,1,2,---,---,
Estribor,06:06:09,---,---,---,---,---,---,
Estribor,06:06:30,765,0,0,8,---,---,
Estribor,06:06:54,754,7,0,7,---,---,
Estribor,06:07:18,---,---,---,---,---,---,
Estribor,06:07:41,715,1,0,4,---,---,
Estribor,06:08:05,678,0,0,6,---,---,
Estribor,06:08:30,639,2,0,4,---,---,
Estribor,06:08:53,606,2,0,5,---,---,
Estribor,06:09:19,578,3,0,6,---,---,
Estribor,06:09:44,554,4,0,4,---,---,
Estribor,06:10:09,529,3,0,5,---,---,
Estribor,06:10:32,504,6,0,6,---,---,
Estribor,06:10:56,478,2,0,6,---,---,
Estribor,06:11:19,452,9,0,5,---,---,
Estribor,06:11:43,427,7,0,8,---,---,
Estribor,06:12:07,401,8,0,9,---,---,
Estribor,06:12:30,374,3,0,5,---,---,
Estribor,06:12:54,347,7,0,8,---,---,
Estribor,06:13:17,319,1,0,8,---,---,
Estribor,06:13:41,293,6,0,5,---,---,
Estribor,06:14:05,268,7,1,2,---,---,
Estribor,06:14:28,242,1,1,5,---,---,
Estribor,06:14:52,212,7,0,7,---,---,
Estribor,06:15:15,182,2,0,7,---,---,
Estribor,06:15:40,149,4,0,0,---,---,
Estribor,06:16:08,---,---,---,---,---,---,
Estribor,06:16:30,86,8,0,5,---,---,
Estribor,06:16:54,60,2,0,6,---,---,
Estribor,06:17:18,34,7,0,7,---,---,
Estribor,06:17:41,26,0,0,5,---,---,
Estribor,06:18:05,22,7,---,---,---,---,
Estribor,06:18:30,30,4,0,5,---,---,
Estribor,06:18:55,35,9,0,3,---,---,
Estribor,06:19:19,38,7,0,2,---,---,
Estribor,06:19:42,38,9,0,4,---,---,
Estribor,06:20:06,37,6,0,1,---,---,
Estribor,06:20:29,28,6,0,0,---,---,
Estribor,06:20:53,18,0,0,7,---,---,
Estribor,06:21:16,8,9,1,1,---,---,
Estribor,06:21:47,---,---,---,---,---,---,
Estribor,06:22:15,---,---,---,---,---,---,
Estribor,06:22:43,---,---,---,---,---,---,
Estribor,06:23:11,---,---,---,---,---,---,
Estribor,06:23:39,---,---,---,---,---,---,
Estribor,06:24:07,---,---,---,---,---,---,
Estribor,06:24:35,---,---,---,---,---,---,
Estribor,06:25:03,---,---,---,---,---,---,
Estribor,06:25:31,---,---,---,---,---,---,
Estribor,06:25:59,---,---,---,---,---,---,
Estribor,06:26:27,---,---,---,---,---,---,
Estribor,06:26:55,---,---,---,---,---,---,
Estribor,06:27:23,---,---,---,---,---,---,
Estribor,06:27:51,---,---,---,---,---,---,
Estribor,06:28:19,---,---,---,---,---,---,
Estribor,06:28:43,13,9,---,---,---,---,
Estribor,06:29:08,13,5,---,---,---,---,
Estribor,06:29:33,14,1,---,---,---,---,
Estribor,06:29:58,13,4,---,---,---,---,
Estribor,06:30:23,10,6,---,---,---,---,
Estribor,06:30:48,10,0,---,---,---,---,
Estribor,06:31:13,10,4,---,---,---,---,
Estribor,06:31:39,10,4,---,---,---,---,
Estribor,06:32:04,10,4,---,---,---,---,
Estribor,06:32:29,10,5,---,---,---,---,
Estribor,06:32:54,11,2,---,---,---,---,
Estribor,06:33:19,11,3,---,---,---,---,
Estribor,06:33:44,12,2,---,---,---,---,
Estribor,06:34:09,11,4,---,---,---,---,
Estribor,06:34:36,12,6,---,---,---,---,
Estribor,06:35:01,10,9,---,---,---,---,
Estribor,06:35:31,---,---,---,---,---,---,
Estribor,06:35:59,---,---,---,---,---,---,
Estribor,06:36:27,---,---,---,---,---,---,
Estribor,06:36:55,---,---,---,---,---,---,
Estribor,06:37:23,---,---,---,---,---,---,
Estribor,06:37:50,---,---,---,---,---,---,
Estribor,06:38:18,---,---,---,---,---,---,
Estribor,06:38:46,---,---,---,---,---,---,
Estribor,06:39:14,---,---,---,---,---,---,
Estribor,06:39:42,---,---,---,---,---,---,
Estribor,06:40:10,---,---,---,---,---,---,
Estribor,06:40:38,---,---,---,---,---,---,
Estribor,06:41:06,---,---,---,---,---,---,
Estribor,06:41:34,---,---,---,---,---,---,
Estribor,06:42:02,---,---,---,---,---,---,
Estribor,06:42:30,---,---,---,---,---,---,
Estribor,06:42:59,---,---,---,---,---,---,
Estribor,06:43:29,---,---,---,---,---,---,
Estribor,06:43:58,---,---,---,---,---,---,
Estribor,06:44:27,---,---,---,---,---,---,
Estribor,06:44:55,---,---,---,---,---,---,
Estribor,06:45:23,---,---,---,---,---,---,
Estribor,06:45:51,---,---,---,---,---,---,
Estribor,06:46:19,---,---,---,---,---,---,
Estribor,06:46:40,19,5,6,3,---,---,
Estribor,06:47:05,36,3,4,4,---,---,
Estribor,06:47:30,---,7,6,---,---,---,
Estribor,06:47:55,145,4,8,4,---,---,
Estribor,06:48:20,---,8,3,---,---,---,
Estribor,06:48:47,257,4,8,7,---,---,
Estribor,06:49:12,---,7,2,---,---,---,
Estribor,06:49:37,378,2,8,1,---,---,
Estribor,06:50:03,---,7,4,---,---,---,
Estribor,06:50:25,504,1,8,4,---,---,
Estribor,06:50:50,---,---,---,---,---,---,
Estribor,06:51:15,634,9,---,---,---,---,
Estribor,06:51:42,---,---,---,---,---,---,
Estribor,06:52:11,---,---,---,---,---,---,
Estribor,06:52:34,---,---,---,---,---,---,
Estribor,06:52:58,797,8,3,2,---,---,
Estribor,06:53:20,798,7,5,8,---,---,
Estribor,06:53:50,---,---,---,---,---,---,
Estribor,06:54:16,---,---,---,---,---,---,
Estribor,06:54:41,---,---,---,---,---,---,
Estribor,06:55:07,---,---,---,---,---,---,
Estribor,06:55:32,---,---,---,---,---,---,
Estribor,06:55:55,796,5,---,---,---,---,
Estribor,06:56:21,---,---,---,---,---,---,
Estribor,06:56:43,797,6,37,4,---,---,
Estribor,06:57:06,796,8,---,---,---,---,
Estribor,06:57:31,---,---,---,---,---,---,
Estribor,06:57:58,---,---,---,---,---,---,
Estribor,06:58:24,798,3,---,---,---,---,
Estribor,06:58:51,---,---,---,---,---,---,
Estribor,06:59:19,---,---,---,---,---,---,
Estribor,06:59:44,798,9,38,3,---,---,
Estribor,07:00:08,801,1,35,4,---,---,
Estribor,07:00:37,798,7,---,---,---,---,
Estribor,07:01:03,---,---,---,---,---,---,
Estribor,07:01:22,800,7,34,6,---,---,
Estribor,07:01:48,798,9,---,---,---,---,
Estribor,07:02:12,797,3,37,0,---,---,
Estribor,07:02:40,797,1,38,4,---,---,
Estribor,07:03:09,---,---,---,---,---,---,
Estribor,07:03:34,797,0,---,---,---,---,
Estribor,07:03:58,796,9,39,7,---,---,
Estribor,07:04:24,---,---,---,---,---,---,
Estribor,07:04:52,---,---,---,---,---,---,
Estribor,07:05:19,---,---,---,---,---,---,
Estribor,07:05:48,---,---,---,---,---,---,
Estribor,07:06:16,---,---,---,---,---,---,
Estribor,07:06:41,---,---,---,---,---,---,
Estribor,07:07:09,---,---,---,---,---,---,
Estribor,07:07:34,798,3,---,---,---,---,
Estribor,07:08:02,---,---,---,---,---,---,
Estribor,07:08:31,---,---,---,---,---,---,
Estribor,07:08:52,798,0,36,8,---,---,
Estribor,07:09:21,---,---,---,---,---,---,
Estribor,07:09:46,799,2,---,---,---,---,
Estribor,07:10:13,---,---,---,---,---,---,
Estribor,07:10:41,---,---,---,---,---,---,
Estribor,07:11:08,---,---,---,---,---,---,
Estribor,07:11:33,---,---,---,---,---,---,
Estribor,07:12:03,---,---,---,---,---,---,
Estribor,07:12:32,---,---,---,---,---,---,
Estribor,07:12:57,---,---,---,---,---,---,
Estribor,07:13:25,---,---,---,---,---,---,
Estribor,07:13:53,---,---,---,---,---,---,
Estribor,07:14:18,---,---,---,---,---,---,
Estribor,07:14:42,---,---,---,---,---,---,
Estribor,07:15:09,---,---,---,---,---,---,
Estribor,07:15:32,801,3,---,---,---,---,
Estribor,07:16:00,---,---,---,---,---,---,
Estribor,07:16:24,803,5,---,---,---,---,
Estribor,07:16:47,---,---,---,---,---,---,
Estribor,07:17:14,798,0,---,---,---,---,
Estribor,07:17:36,798,6,35,7,---,---,
Estribor,07:18:02,798,4,---,---,---,---,
Estribor,07:18:24,798,2,35,1,---,---,
